Name,Area,Peri,APRatio,Circularity,PARatio,Centroid_1,Centroid_2,Eccentricity,Solidity,Orientation,MajorAxisLength,MinorAxisLength,t_min
8-0min.tif,37723,690.587,54.6245440473105,0.985001514410685,0.0183067889616414,775.88903321581,799.402645600827,0.352917350201725,0.993992253168559,-37.1517379824195,226.768613451893,212.177073702443,0
8-20min.tif,37988,695.184,54.6445257658404,0.978904615333197,0.0183000947667685,774.01076655786,797.00044750974,0.407102312372394,0.993098400083656,-34.5930461289908,230.415662184126,210.457648190639,20
8-40min.tif,37612,694.44,54.1616266344105,0.971284072561237,0.0184632564075295,772.979102414123,796.923907263639,0.386833788321796,0.98963321580803,-39.7157538367362,228.247637625593,210.478434994908,40
8-60min.tif,38411,705.232,54.4657644576537,0.961923981577211,0.0183601572466221,772.87297909453,797.616021452188,0.334116161490599,0.986921891058582,-45.8865124369695,228.205899692655,215.091341210709,60
8-80min.tif,38416,699.163,54.9456993576605,0.978748230349538,0.018199786547272,771.802087671803,797.548157017909,0.321557709161293,0.991355061804857,-29.6480360240681,227.549812549819,215.4646381097,80
8-100min.tif,39444,704.753,55.9685450079673,0.989130569897252,0.0178671787851131,771.781208802353,797.653635533921,0.289976689993677,0.994177693761815,-11.4781960624942,229.198355596999,219.35055224569,100
8-120min.tif,39833,706.788,56.3577763063323,0.993167091939924,0.0177437802826802,770.33359274973,796.469359576231,0.323579362417031,0.994805324542344,-17.917376445364,231.62921022673,219.16779815689,120
8-140min.tif,40431,712.478,56.7470153464388,0.992110171596317,0.017622072172343,771.241176325097,795.541935643442,0.254382924915524,0.994881763822929,-3.99932239678064,230.823693048104,223.230419067751,140
8-160min.tif,41377,721.649,57.3367384975244,0.989791608991858,0.0174408246127075,769.706527781134,794.503878966576,0.29289922583865,0.994567699444752,-16.6442128635582,234.871107013372,224.570439432776,160
8-180min.tif,40078,709.781,56.4653040867535,0.99090301389225,0.0177099905184889,770.029542392335,796.002769599281,0.31109630105223,0.993899414740601,-13.7398725742888,231.837714185946,220.333554438811,180
8-200min.tif,39843,707.169,56.3415534334791,0.992351003006405,0.0177488893908591,770.504254197726,796.080591320935,0.309961010842842,0.994285286484328,-20.6262002288572,231.053727417388,219.674162351069,200
8-220min.tif,39715,705.168,56.3199124180337,0.994759702800704,0.0177557094296865,771.496386755634,795.36643585547,0.306896432167255,0.995014280703512,-35.7621593285766,230.539946372094,219.414761028649,220
8-240min.tif,38833,698.047,55.6309245652513,0.992524240911329,0.0179756135245796,774.869955965287,796.740813225865,0.282276110446158,0.994290249897583,-57.9564272629065,227.1115201045,217.875622386183,240
8-260min.tif,38795,697.402,55.6278875024735,0.993379720330331,0.017976594922026,775.607114318856,795.965072818662,0.339705857980846,0.994565078062912,-69.3831768492526,229.224396182706,215.592817280481,260
8-280min.tif,38929,698.965,55.6952064838726,0.992377730303336,0.0179548665519279,776.150787330782,796.84451180354,0.267472691837126,0.994024972550622,86.484576102204,226.882687354374,218.616316699635,280
8-300min.tif,38865,697.816,55.6951975879028,0.993996940027839,0.0179548694197864,775.259976842918,796.830644538788,0.226519209691529,0.994066040872701,80.1770738766878,225.449672064493,219.589490640205,300
8-320min.tif,38931,698.387,55.7441647682445,0.994064741987553,0.0179390973774113,774.68074285274,797.016208163161,0.20533753134178,0.994583961372404,57.8112325714917,225.148394676954,220.35075639078,320
8-340min.tif,39189,700.678,55.9301134044454,0.994148681397139,0.0178794559697874,776.033044987114,796.483528541172,0.288074684383475,0.994341824824926,43.7415333975212,228.300284449691,218.6221662217,340
8-360min.tif,39525,703.812,56.1584627713082,0.993802147602731,0.0178067552182163,776.178494623656,795.92541429475,0.289476211076156,0.995015482214334,48.8003555667725,229.393886323348,219.572434891042,360
8-380min.tif,39334,703.514,55.9107565734299,0.989834021018642,0.0178856460059999,776.060532872324,795.316214979407,0.303382709744546,0.994211763516417,60.2643605396262,229.340223528037,218.531141348291,380
8-400min.tif,39933,705.97,56.5647265464538,0.997958844519794,0.0176788620940075,775.840457766759,793.692084241104,0.311130050092823,0.995041363500448,59.8157514922656,231.369598221336,219.886110956321,400
8-420min.tif,40045,709.335,56.4542846468876,0.991327058196284,0.0177134473717068,777.833512298664,793.3217380447,0.38311532873118,0.993968427323272,63.5373578220809,234.988571847544,217.059065277337,420
8-440min.tif,40843,716.134,57.0326223863132,0.9920575150599,0.0175338246455941,777.581739833019,793.068800039174,0.390599634123979,0.994424425399299,62.9104441045375,237.726905657981,218.842036795569,440
8-460min.tif,41498,720.856,57.5676695484258,0.994861870203572,0.0173708612463251,777.294134657092,793.374090317606,0.347777461960951,0.995012708003645,66.4005285948377,237.449553994345,222.627266573916,460
8-480min.tif,42076,728.457,57.7604443364536,0.987867249723139,0.0173128862059131,777.375986310486,792.057823937637,0.397041958428311,0.993929086055796,63.8066700355353,241.684870475274,221.818485148624,480
8-500min.tif,42657,733.378,58.1650935806637,0.988169771171982,0.0171924420376492,776.615444124059,792.873948003845,0.448476301944503,0.994242961029275,56.7308534372647,246.549816019719,220.364924478018,500
8-520min.tif,43317,738.488,58.6563356479726,0.989678495229589,0.0170484567259967,775.89101276635,791.884571877092,0.447895043810017,0.99480972831454,58.5049350953815,248.482007946874,222.16431989916,520
8-540min.tif,44020,745.865,59.0187232273937,0.986026578570812,0.0169437755565652,775.315265788278,791.07935029532,0.487346415643541,0.994622441140585,56.8140766852288,253.489256035663,221.349029155947,540
8-560min.tif,44965,755.342,59.529325788848,0.982182248073846,0.0167984432336262,776.013877460247,790.444189925498,0.485879938569031,0.99451485192312,60.6660606211841,256.180276555006,223.9081105215,560
8-580min.tif,45781,759.246,60.2979798378918,0.989790996834364,0.0165843035320329,774.977501583626,789.673161355147,0.451627777565055,0.995260766538403,61.9139422359883,255.735573811753,228.168928608385,580
8-600min.tif,46057,762.959,60.3662844268172,0.986129415002263,0.0165655383546475,774.70069696246,789.167813795949,0.464447456400953,0.99485905605357,59.1513056307986,257.441416035618,227.990292494654,600
8-620min.tif,46148,763.406,60.4501405543053,0.986925794258954,0.016542558724105,774.459521539395,788.697278321921,0.465133575001475,0.994890589630268,56.4040657339625,257.731147396345,228.154051907119,620
8-640min.tif,46646,765.382,60.944730866417,0.992452804607794,0.0164083093941603,773.341937143592,788.131844102388,0.474672621994004,0.995178358081584,54.8154570633773,259.817335595757,228.681457268977,640
8-660min.tif,46784,767.442,60.960958613159,0.990074099623789,0.0164039415184679,773.600141073871,788.595844733242,0.476541034597103,0.995171342877199,52.5267329354418,260.374791495715,228.909078406156,660
8-680min.tif,46983,770.015,61.0156944994578,0.987678685064031,0.0163892258902156,773.117914990528,788.278824255582,0.511429301149365,0.995002011901989,52.7829253344361,263.879513438399,226.758357204471,680
8-700min.tif,48133,780.402,61.6771868857332,0.985204683684619,0.0162134502316498,772.454864645877,787.774728356845,0.533021535136784,0.995059125113702,52.6619395478907,269.219663976735,227.787208417701,700
8-720min.tif,48366,782.908,61.7773735866794,0.983671619787454,0.016187156266799,771.690257618989,787.199127486251,0.521223271715562,0.99471443555519,51.1086491814922,268.670271487619,229.288678265304,720
8-740min.tif,48284,782.644,61.6934391626333,0.982663854734548,0.0162091790241074,771.718229641289,786.967484052688,0.540692130571008,0.994644034278181,50.3267668458078,270.410653199451,227.474999406199,740
8-760min.tif,48998,787.936,62.1852536246599,0.983897939068158,0.0160809828972611,771.617555818605,787.761908649333,0.513922798065104,0.994741864100534,51.5161629052378,269.7417529326,231.394305029443,760
8-780min.tif,49024,788.292,62.1901528875087,0.983534610834065,0.0160797160574413,770.843260443864,787.084917591384,0.541563772508604,0.995007103714228,52.3493031067692,272.584576425949,229.150859991032,780
8-800min.tif,49734,793.42,62.6830682362431,0.984973461122631,0.0159532714038686,769.172618329513,785.185848715165,0.530581953702198,0.995117851854816,51.8125566725041,273.394545498386,231.738414199773,800
8-820min.tif,49975,796.893,62.7123089298061,0.981171975204497,0.0159458329164582,769.213286643322,785.323461730865,0.54155520996405,0.99452736318408,51.8886682659886,275.186125290334,231.33939513772,820
8-840min.tif,50436,800.102,63.0369627872446,0.98232672647759,0.0158637084622095,768.282476802284,785.31160282338,0.531897764522718,0.994871390247751,52.5216913133088,275.471307158802,233.271465947215,840
8-860min.tif,50980,803.542,63.4441012417521,0.984471725586243,0.015761906630051,768.342330325618,785.559199686151,0.532746669913492,0.995081199250468,51.7808482126123,277.012505814546,234.428694540179,860
8-880min.tif,51901,811.869,63.9278011600394,0.981881512973148,0.0156426465771372,766.703628061116,785.88137030115,0.539672274987491,0.994843779950163,50.5029082860845,280.307785639001,235.984170305348,880
8-900min.tif,52147,812.051,64.2164100530632,0.986094969289765,0.0155723435672234,765.751260858726,785.382112106161,0.512714821791811,0.995247728834262,49.48056572722,278.210637964367,238.860239834572,900
8-920min.tif,52834,817.734,64.6102522336114,0.985300425150909,0.0154774198432827,765.720634439944,784.391622818639,0.516655474843409,0.9954405004145,50.5193423990809,280.409527631103,240.084783925442,920
8-940min.tif,53136,821.877,64.6520099722951,0.981005066624503,0.0154674232158988,766.512364498645,783.437801114122,0.545642068877801,0.99501891314932,50.9762264291808,284.209834744208,238.173052990417,940
8-960min.tif,53407,821.464,65.014413291392,0.986996233608357,0.0153812047109929,766.330237609302,784.214222854682,0.519276000942746,0.99556342622798,49.8936575253922,282.146530144419,241.124285851505,960
8-980min.tif,54673,831.81,65.7277503275989,0.985508045501178,0.0152142739560661,764.556563568855,784.222029155159,0.511031117391939,0.995212611038299,49.3847426210117,284.625598835253,244.653409452288,980
8-1000min.tif,54608,833.051,65.5518089528732,0.981416833472079,0.0152551091415177,764.699036771169,784.71463888075,0.526349116973881,0.99511626211823,49.6061275415053,286.02951265361,243.201898971387,1000
8-1020min.tif,55346,837.906,66.0527553210026,0.98322963211793,0.0151394138691143,764.698659343042,782.920626603549,0.520749367156514,0.99480542823762,52.5644238493258,287.367315065126,245.328238201664,1020
8-1040min.tif,55767,841.783,66.248665036001,0.981637733729812,0.0150946437857514,764.921961016372,782.683540445066,0.540720168119056,0.994897686118495,55.0400824867968,290.589163030695,244.44433970387,1040
8-1060min.tif,55905,843.885,66.2471782292611,0.979188772445512,0.0150949825596995,763.939611841517,782.32487255165,0.546573481740712,0.994485457618073,53.1030416383011,291.629867579294,244.214101898235,1060
8-1080min.tif,56475,846.556,66.7114756731982,0.982963355891849,0.0149899247454626,763.286427622842,782.427729083665,0.529839523741411,0.994610873355524,52.885531134618,291.256452447546,247.013991021939,1080
8-1100min.tif,57626,855.116,67.3896874809967,0.983089438978106,0.0148390656995106,762.683129143095,781.332072328463,0.524103873362684,0.995164577073188,54.9725633462371,293.594329548939,250.040887559969,1100
8-1120min.tif,57618,857.101,67.2242827858094,0.978421888563727,0.014875577076608,761.599170398139,780.512600229095,0.561867508780121,0.995249857495725,55.4222925038737,297.920856224423,246.448246908934,1120
8-1140min.tif,58909,866.057,68.0197723706407,0.979836211693105,0.0147016075642092,761.974027737697,779.681661545774,0.557569559276276,0.995017228565637,57.8031825860286,300.694915731437,249.615937347947,1140
8-1160min.tif,59214,870.315,68.037434721911,0.975330059077182,0.0146977910629243,762.160637687033,780.304083493768,0.570619816551913,0.994959169271096,58.0768407286304,303.149172632798,248.95045376751,1160
8-1180min.tif,59662,872.763,68.3599098495239,0.977223865816926,0.0146284569742885,761.627518353391,780.693272099494,0.557240908708472,0.994582159467885,58.9544272509723,302.683550168653,251.333549645911,1180
8-1200min.tif,69803,942.401,74.0693186870557,0.981119163887123,0.0135008667249259,771.731386903142,795.885979112646,0.522722688577309,0.994812376188237,72.1794445588039,323.157503957691,275.492670679724,1200
8-1220min.tif,63899,901.52,70.879181826249,0.981141442118594,0.0141085150002347,761.21613796773,777.433590510024,0.533910957704409,0.995094527673093,64.8096863249103,310.539924595678,262.574147770641,1220
8-1240min.tif,63706,900.536,70.7423134666465,0.980309415201468,0.0141358113835432,760.19406335353,776.3662763319,0.537187257926481,0.995266290677873,61.2947935657695,310.40597345708,261.815956819796,1240
8-1260min.tif,64127,902.852,71.0271450913328,0.981749151552822,0.0140791242378405,758.935502986262,776.345876152011,0.505767100018834,0.994648839806428,56.8325213051449,307.937582342992,265.648534085003,1260
8-1280min.tif,64767,910.006,71.1720582062096,0.976071625659587,0.0140504577948647,757.430234533018,774.501381876573,0.503615775628923,0.994197559290813,56.2314237932749,309.411276400986,267.308986649101,1280
8-1300min.tif,64208,905.474,70.9109262110232,0.977324161485773,0.0141021991029155,757.47635808622,774.528454398206,0.511182897021955,0.99454770755886,54.5372251133354,308.94775500989,265.531931774969,1300
8-1320min.tif,64666,911.312,70.959232403392,0.971767837083314,0.0140925988927721,757.360436705533,773.946246868524,0.53984213292554,0.994035724167615,55.7314958701423,313.302701779821,263.727650046731,1320
8-1340min.tif,66758,924.081,72.2425847950558,0.975764853590957,0.0138422511159711,755.886904940232,772.260717816591,0.496363842456812,0.993673994909427,57.5299245048662,313.437959447882,272.100064669162,1340
8-1360min.tif,67204,927.703,72.4412877828357,0.974654352786658,0.0138042824831855,756.270579132194,771.905333015892,0.51734540928343,0.994436223734833,58.1322389392651,316.63300025626,270.967138008122,1360
8-1380min.tif,69240,941.432,73.5475318451041,0.975203662041269,0.0135966493356441,755.707697862507,769.105603697285,0.531356946438768,0.993899375583148,58.339764176497,323.06559198876,273.68438186164,1380
8-1400min.tif,69117,940.356,73.5008868981535,0.975692913514794,0.0136052780068579,756.121417306885,769.69602268617,0.519681142372543,0.994417667793684,57.9505098690835,321.454040288218,274.637568048054,1400
8-1420min.tif,70213,948.37,74.035450298934,0.974539004774858,0.0135070428553117,754.383262358822,767.492116844459,0.54095810095581,0.994222681638606,58.9291123513963,326.552050425154,274.646452626262,1420
8-1440min.tif,70893,953.464,74.3530956596159,0.973525625726129,0.0134493391449085,754.685032372731,765.59567235129,0.552747590655339,0.994682343697385,58.2443851225639,329.628550999407,274.695533404133,1440
8-1460min.tif,71905,961.023,74.8213102079763,0.972000743779096,0.0133651762742507,754.660941520061,763.499395035116,0.548462273222495,0.994729269844783,60.6768189904759,331.442085674947,277.143685921614,1460
8-1480min.tif,72117,961.957,74.9690474730159,0.972980533902876,0.0133388382766893,755.184020411276,761.227186377692,0.545149243617272,0.994511480383369,66.0029718569484,331.519261278878,277.925530580828,1480
8-1500min.tif,73200,969.872,75.4738769652078,0.971590211099115,0.0132496174863388,754.750355191257,760.464494535519,0.540146994613753,0.994565217391304,65.8453623620051,333.377098239814,280.560394188383,1500
8-1520min.tif,74087,974.081,76.0583565432444,0.974910786168742,0.013147799209038,752.886390324888,760.113002281102,0.535437524489908,0.994790198053038,63.0221736652387,334.649876705693,282.636865481784,1520
8-1540min.tif,75587,981.318,77.0259997268979,0.980079223035019,0.0129826292881051,751.00263272785,759.128831677405,0.518662637054333,0.995181230497808,62.3467749989651,336.020160530887,287.290176602248,1540
8-1560min.tif,76509,989.696,77.3055564536989,0.975362297338845,0.0129356807695827,750.282450430668,758.962749480453,0.508891947476856,0.99514840925054,63.3560111633381,337.165517511032,290.242328916784,1560
8-1580min.tif,78109,1000.166,78.0960360580144,0.9750856027629,0.0128047472122291,747.934821851515,757.670473312935,0.497861279439135,0.994613660673356,63.444736174493,339.393072233628,294.340908537582,1580
8-1600min.tif,79161,1007.981,78.5342184029263,0.973001493646653,0.0127333030153737,748.19898687485,757.929712863658,0.50497507687346,0.994834866535967,63.3940545693799,342.619055505964,295.726130009946,1600
8-1620min.tif,78068,1000.158,78.0556672045817,0.974589314976235,0.0128113695752421,748.442819080801,758.495772915919,0.486342817647032,0.994991142096073,64.4925968784027,338.162250934623,295.475381907299,1620
8-1640min.tif,79081,1007.834,78.4662950446205,0.972300871062743,0.0127443254384745,747.198404167878,757.63921801697,0.495386447375931,0.994842183391831,61.8522304574154,341.346887371038,296.518723867088,1640
8-1660min.tif,79534,1012.042,78.5876475482243,0.969780637448601,0.0127246460633188,745.590741066714,758.076709331858,0.470327069202046,0.994261997924818,60.8825416837087,339.829847458449,299.897182954005,1660
8-1680min.tif,79112,1007.75,78.5035971223022,0.972843672722762,0.0127382697947214,746.071796946102,759.135693700071,0.466374609379779,0.994656574927392,61.5929886913052,338.5634281722,299.488915006788,1680
8-1700min.tif,79586,1009.95,78.8019208871726,0.974426573401007,0.0126900459879878,745.360302063177,760.364008745257,0.439010286441485,0.995036445244614,59.2916748780641,337.128215121033,302.903644999398,1700
8-1720min.tif,79874,1015.821,78.6299948514551,0.966715799043402,0.0127177930240128,745.570636252097,760.904937776999,0.450230685788065,0.994831172389742,56.7827948066614,339.101409521414,302.787810790154,1720
8-1740min.tif,80972,1023.397,79.1208103990924,0.965593131561414,0.0126388998666206,744.548572345996,760.532332164205,0.432789762635909,0.993801931833524,60.7796263786761,340.054758320832,306.55762405347,1740
8-1760min.tif,81396,1025.002,79.4105767598502,0.967621212239597,0.0125927809720379,743.760663914689,759.402931347978,0.441418506997746,0.994538323375243,58.7116863777859,341.668270541972,306.579398309143,1760
8-1780min.tif,82296,1032.272,79.7231737371546,0.964630227675089,0.0125434042966851,743.470508894722,758.526319626713,0.436843148864648,0.99368502396793,59.815275533907,343.451402970645,308.947483098611,1780
8-1800min.tif,82688,1034.414,79.9370464823562,0.965227307827582,0.0125098442337461,743.103654702012,758.396139705882,0.432845025839435,0.994611239414935,60.0239901919958,343.840485801906,309.961314932627,1800
8-1820min.tif,83637,1040.17,80.4070488477845,0.965562175473711,0.0124367205901694,741.951492760381,757.247139423939,0.426824446848277,0.99412820482343,61.8652206957348,345.175676996715,312.154273971756,1820
8-1840min.tif,83832,1040.087,80.6009497282439,0.967967393500251,0.0124068016986354,741.895207080828,757.213188281325,0.420869440589198,0.994401214651737,60.7787038783937,344.987734473784,312.945695760589,1840
8-1860min.tif,83874,1042.038,80.4903468011723,0.964840169719516,0.0124238500608055,741.174344850609,756.066218375182,0.428887277766277,0.994180050969004,63.5819976364383,345.859915890892,312.435327030886,1860
8-1880min.tif,84900,1049.3,80.9110835795292,0.963211253607724,0.012359246171967,740.764770318021,754.982449941107,0.432277482308029,0.993168312198774,61.8479273401929,348.347138784281,314.118771186098,1880
8-1900min.tif,85786,1057.712,81.1052536040056,0.957889426082471,0.012329657519875,740.106287739258,755.563110530856,0.399237758776134,0.991676877904423,62.7561299062923,347.490979833927,318.596212201152,1900
8-1920min.tif,86540,1061.434,81.5312115496583,0.959563555493858,0.0122652415068177,739.404067483245,753.809382944303,0.379096538386067,0.993353918203836,67.4555952254871,347.480899674019,321.543927402886,1920
8-1940min.tif,87476,1066.602,82.0137220819012,0.960592943764015,0.0121930815309342,738.489928666148,752.581027939092,0.391700068634977,0.992567881903076,63.9715549847615,350.12621745057,322.148668014076,1940
8-1960min.tif,88705,1072.557,82.7042292390987,0.963333722277956,0.0120912800856772,738.657944873457,750.562809311764,0.423509095749371,0.992792308811514,63.3913488412527,355.259567671942,321.826747365235,1960
8-1980min.tif,88122,1073.938,82.0550162113642,0.95454985153935,0.0121869453711899,738.932377839813,751.076008261274,0.409360110355007,0.989934619964502,62.9894897288055,353.207307690082,322.256773952905,1980
8-2000min.tif,89265,1080.496,82.614836149324,0.955262980417267,0.0121043634123117,736.817453649247,751.168699938386,0.393776017607896,0.991293629024198,59.5849408013607,354.316967275182,325.690432072637,2000
8-2020min.tif,89805,1085.301,82.7466297368196,0.952575319197509,0.0120850843494238,737.711330104114,749.208730026168,0.411038792868671,0.99142213684838,64.4000916133296,357.112944064545,325.55053551287,2020
8-2040min.tif,89956,1091.09,82.4459943725999,0.944107615141327,0.0121291520298813,738.05745030904,749.308873226911,0.436638710399305,0.987648356956994,65.0629718281118,360.299258816037,324.138525242335,2040
8-2060min.tif,89760,1090.247,82.329967429399,0.943503750336152,0.012146245543672,738.352774064171,749.247749554367,0.455496649787331,0.988317679831757,64.4325993780677,362.024009671206,322.287348420359,2060
8-2080min.tif,88833,1086.633,81.750692276049,0.939963167799544,0.0122323123163689,737.966408879583,750.738847050083,0.443523801092691,0.988032343814301,63.1469217536021,359.17445444142,321.914628328511,2080
