Name,Area,Peri,APRatio,Circularity,PARatio,Centroid_1,Centroid_2,Eccentricity,Solidity,Orientation,MajorAxisLength,MinorAxisLength,t_min
12-640min.tif,36417,679.886,53.5633915097531,0.980928907585807,0.018669467556361,839.325397479199,1007.01296097976,0.550215700182242,0.994347968545216,-25.6621498256592,235.872326953553,196.958715354232,640
12-660min.tif,34948,667.133,52.385356443168,0.977522305924438,0.0190893041089619,837.491730571134,1007.71592079661,0.565307909066892,0.994083513482763,-29.1414616362438,232.472775166912,191.762136233765,660
12-680min.tif,33932,657.581,51.6012476029569,0.976744575135537,0.0193793763998585,837.289078156313,1007.97677708358,0.554659909190955,0.993645494743624,-30.1678834145087,228.052251241601,189.757067481285,680
12-700min.tif,34118,657.779,51.8684847038291,0.981510300396524,0.0192795298669324,836.695644527815,1007.76141626121,0.547297515247412,0.994346001398927,-29.8693072833361,228.002311387407,190.823827631912,700
12-720min.tif,33961,657.118,51.6817375265934,0.978950865258529,0.0193491946644681,837.319543005212,1007.47227702364,0.551055875913496,0.993825354091069,-31.6794517731104,227.926416708537,190.197380116884,720
12-740min.tif,34814,665.148,52.3402310463235,0.979567557680802,0.0191057620497501,836.200580226346,1008.2780777848,0.524039442146275,0.994089260729277,-30.1303382460027,228.390489843486,194.518808977061,740
12-760min.tif,34271,658.572,52.0383496413452,0.983550196126346,0.0192165971229319,835.468325989904,1008.34463540603,0.520060595860587,0.993765586034913,-32.4429980891245,226.273703641672,193.267015400787,760
12-780min.tif,34616,663.792,52.1488659098031,0.977961055232215,0.0191758724289346,835.800872428935,1008.44996533395,0.55294972204408,0.993285509325681,-30.7323536133875,230.132074735041,191.749409463887,780
12-800min.tif,35748,673.65,53.0661322645291,0.980735064603094,0.0188444108761329,834.188318227593,1009.06699675506,0.528297450446592,0.993883451957295,-28.8975984950245,231.666471251888,196.698586776116,800
12-820min.tif,35639,672.335,53.0078011705474,0.981555284769457,0.0188651477314178,834.701675131177,1008.76200230085,0.529190077867942,0.993809430858035,-28.5905136075429,231.405646111966,196.348455915774,820
12-840min.tif,36165,677.768,53.3589664900084,0.980210675990005,0.0187409926724734,834.131701921748,1008.12780312457,0.549116837737748,0.99384429360521,-30.798946575412,234.978461482775,196.382213956636,840
12-860min.tif,36414,679.05,53.6249171636846,0.983253557044021,0.0186480474542758,833.150601417037,1008.29683638161,0.546204131685319,0.994374658656472,-31.154296105492,235.449687071709,197.224925648518,860
12-880min.tif,37140,685.228,54.2009374981758,0.984936898045183,0.0184498653742596,832.916639741519,1009.69744211093,0.512112698498767,0.994137958724805,-32.9425009556912,234.749085857355,201.630277273339,880
12-900min.tif,37436,687.428,54.4580668811861,0.986471175339322,0.0183627524308153,832.817208035047,1009.23493428785,0.535346811142269,0.994606657987726,-31.3132744311534,237.672718839738,200.74606495281,900
12-920min.tif,38337,696.559,55.0376924280642,0.984019048112969,0.0181693664084305,833.373372981715,1007.90207893158,0.505409316027945,0.995042566445183,-31.7137604804263,238.059384741988,205.416616916585,920
12-940min.tif,38194,694.814,54.9701071078015,0.985256763050127,0.0181917055034822,831.153165418652,1008.9541551029,0.535375460750741,0.994609515377204,-31.4306620463912,240.064486655113,202.761869965248,940
12-960min.tif,38485,697.37,55.1859127866126,0.985531934483,0.0181205664544628,831.453475380018,1009.33636481746,0.505701419860404,0.994418748869538,-29.5192197617443,238.451132225202,205.71383490989,960
12-980min.tif,38454,697.973,55.0938216807814,0.983044942473257,0.0181508555676913,831.130753627711,1009.34207104592,0.514145413133433,0.993900232618248,-29.368918046449,239.020929358019,205.00897624707,980
12-1000min.tif,39296,704.448,55.7826837467066,0.98626889362036,0.0179267100977199,831.802142711726,1009.97569727199,0.512474932027722,0.994533306337315,-30.4997162847681,241.489413937478,207.36748761613,1000
12-1020min.tif,38436,697.815,55.0805012789923,0.98302779868582,0.0181552450827349,831.646581330003,1009.10859610782,0.558815634496443,0.994077330919436,-32.2293963244418,242.98158056132,201.502661184862,1020
12-1040min.tif,39102,703.042,55.6182987645119,0.985311585527206,0.0179796941332924,830.863868855813,1008.98736637512,0.541625134677963,0.99453162754025,-28.7071754451455,243.423175148748,204.62642266228,1040
12-1060min.tif,39327,705.582,55.7369660790667,0.983890804843255,0.0179414142955222,831.381010501691,1008.15048185725,0.54894636700892,0.994512441836941,-27.2292645080385,244.810262126341,204.626512103815,1060
12-1080min.tif,39183,704.341,55.6307243224518,0.983730260351626,0.0179756782278029,832.862465865299,1008.73838144093,0.555549475394896,0.99434096330508,-29.7774225008343,245.000971665226,203.714260947231,1080
12-1100min.tif,39818,710.908,56.0100603734942,0.981369496387543,0.0178539354060977,831.916444823949,1009.52815309659,0.57635085046044,0.994480381627913,-26.9164445900816,249.194443127918,203.642287020574,1100
12-1120min.tif,39562,709.75,55.7407537865446,0.97823031355883,0.0179401951367474,831.492947778171,1009.74460340731,0.57895752073877,0.994269917064589,-26.5593377073252,248.692671128009,202.77348589803,1120
12-1140min.tif,39829,712.033,55.9370141552428,0.97855471087564,0.0178772502447965,831.220668357227,1009.45896206282,0.573117035137167,0.99445706723927,-28.5301539698568,248.88429860033,203.954094380991,1140
12-1160min.tif,44766,752.59,59.4825868002498,0.984969990014355,0.0168116427645981,829.905441629808,1017.40001340303,0.528506072215309,0.995021115803512,-36.5922600441175,259.209168590635,220.050315331411,1160
12-1180min.tif,44611,751.324,59.3765139939627,0.98485647675223,0.0168416758198651,828.684337943557,1017.03436372195,0.523665667514638,0.994870765593988,-33.9756642175326,258.254653917231,220.013302451036,1180
12-1200min.tif,45103,755.136,59.7283138401559,0.985731984276842,0.016742478327384,828.579473649203,1017.06573842095,0.525026590150636,0.994838652756027,-33.5288604670123,259.796759042295,221.109338714727,1200
12-1220min.tif,45889,761.992,60.2224170332497,0.985017436319715,0.0166051123362897,828.912135805967,1017.49022641592,0.542144895838739,0.995228697217463,-33.5374087403737,263.732033992762,221.610076999951,1220
12-1240min.tif,46338,766.383,60.4632409643742,0.983336459373305,0.0165389744917778,829.065130130778,1017.68895938539,0.551093733021111,0.994676512256901,-32.0325413725369,265.940253295293,221.912074754569,1240
