Name,Area,Peri,APRatio,PARatio,Centroid_1,Centroid_2,t_min,Eccentricity,Solidity,Orientation,MajorAxisLength,MinorAxisLength,Circularity
4-0min.tif,37246,688.462,54.1002989271739,0.0184841862213392,424.52448585083,367.87539601568,0,0.270370544110918,0.993703644415986,-9.04973429701891,222.657957123348,214.365359717805,0.978531975571802
4-20min.tif,39299,712.104,55.187163672722,0.0181201557291534,424.94663986361,373.157942950202,20,0.238831633780175,0.988504879766576,-72.2241273051269,227.500149138248,220.916520563466,0.965341513086294
4-40min.tif,38820,700.71,55.4009504645288,0.0180502318392581,424.346239052035,372.99639361154,40,0.260460720972316,0.993906498028573,87.7321642803935,226.556138794408,218.736427842385,0.984698326335912
4-60min.tif,39062,704.168,55.4725576850979,0.0180269315447238,424.035840458758,373.747657570017,60,0.280979131445319,0.991370996396122,83.2715415215121,227.817784741045,218.639889679083,0.981172220025269
4-80min.tif,38751,703.331,55.0963913150423,0.018150009032025,424.720987845475,371.673453588294,80,0.192051891828023,0.990061318344405,62.9790951455399,224.464993297778,220.286526284593,0.975668181237887
4-100min.tif,37909,692.786,54.7196392536801,0.0182749742805139,424.556437785222,369.573452214514,100,0.225525040900332,0.992200382128929,25.273170801434,222.777632351235,217.03829495939,0.983612592865338
4-120min.tif,38205,697.112,54.8046798792733,0.0182466169349562,423.08655935087,369.322235309514,120,0.213103731234023,0.990870659024302,-14.250916629553,223.374893950045,218.243878765877,0.979082699807417
4-140min.tif,37224,686.858,54.1946079102231,0.0184520202020202,424.794433698689,368.961718246293,140,0.22627694300824,0.992587062023359,0.664116851844326,220.879092509521,215.150153425207,0.982506053460987
4-160min.tif,37114,683.888,54.2691200898393,0.0184266853478472,423.080643422967,368.510642884087,160,0.161168663170183,0.993415417558887,-37.0567294985577,219.155522389125,216.290475451678,0.988090535718364
4-180min.tif,36732,681.192,53.9231229961597,0.0185449199607971,421.316835456822,369.166231079168,180,0.287012283390032,0.994746249255267,-50.6440926412894,221.339085436989,212.026664358871,0.98564091047058
4-200min.tif,36535,680.092,53.7206730854061,0.018614807718626,421.616778431641,368.848227726837,200,0.274548174385209,0.99341980041874,-59.0790437870234,220.355309586819,211.887792371651,0.983514015630493
4-220min.tif,36515,678.537,53.8143093154832,0.0185824181843078,423.92214158565,368.581815692181,220,0.301348128639861,0.994038220721947,-55.5094404887826,221.014604352763,210.740560848871,0.98746533269111
4-240min.tif,36290,679.793,53.3838977453431,0.0187322402865803,423.719096169744,369.193276384679,240,0.317448493608085,0.992262051239986,-53.8970758193536,220.996612213952,209.565676441922,0.97777427990455
4-260min.tif,35355,666.578,53.0395542607167,0.0188538537689153,424.035440531749,371.107056993353,260,0.269575271610601,0.994486793620433,-48.8147446183763,216.451935675358,208.438738075288,0.990546109980029
4-280min.tif,36717,682.034,53.8345595674116,0.0185754282757306,421.258054851976,369.530244845712,280,0.357368174224847,0.993963183540877,-57.0461922942439,224.094702153738,209.296292596129,0.982818415140479
4-300min.tif,36934,684.167,53.9838957447524,0.0185240428873125,419.668002382628,369.846591216765,300,0.37761720896883,0.993063024306302,-54.2108462139667,225.72320443673,209.011063271949,0.982500232882643
4-320min.tif,36670,681.356,53.8191488737165,0.0185807472047996,420.69067357513,370.292827924734,320,0.309288733144821,0.993470781067974,-54.5965225059699,221.919469134232,211.038353689818,0.983505796398165
4-340min.tif,35906,672.21,53.4148554767112,0.0187213836127667,420.762741603075,370.827521862641,340,0.34625552906359,0.992893288720515,-52.7600064533932,220.91733713473,207.251443524981,0.98927499923782
4-360min.tif,36278,676.625,53.6161093663403,0.0186511108660896,421.239952588346,371.112492419648,360,0.294053791799737,0.994217435391488,-53.7294591751609,220.128623087067,210.396488319507,0.986582859719754
4-380min.tif,35870,673.98,53.2211638327547,0.0187895177028157,421.191692221912,370.157429606914,380,0.361891181962961,0.993381151513473,-60.0041771696284,221.629441449055,206.607474463173,0.983123130975137
4-400min.tif,35491,670.448,52.9362456148724,0.0188906483333803,421.960778788989,370.850525485334,400,0.307812216368474,0.993533396786294,-72.4027364568834,218.235740622254,207.639768879957,0.982963436081937
4-420min.tif,35597,671.532,53.0086429239411,0.0188648481613619,421.34421440009,369.832626344917,420,0.391414054241053,0.993524798347707,-64.6423940689273,222.200101071172,204.471792591758,0.982733676973401
4-440min.tif,36269,677.866,53.5046749652586,0.0186899556094737,420.990405029088,368.972207670462,440,0.418309345920142,0.993371860535181,-63.6985294140866,225.687591297862,204.993082896412,0.982746572011013
4-460min.tif,35649,672.31,53.0246463684907,0.018859154534489,422.5406322758,369.576846475357,460,0.405780856368018,0.991792788782551,-72.3744782377172,223.058626960557,203.868983059262,0.981903381746783
4-480min.tif,35212,666.331,52.8446072597553,0.0189234067931387,422.660712257185,370.68621492673,480,0.344593565292287,0.993230283199819,-80.006357566951,218.697519890415,205.302729213114,0.987267754718831
4-500min.tif,35090,664.792,52.7834269967148,0.0189453405528641,423.877571957823,371.24251923625,500,0.355769259519617,0.993206906311916,-88.0515333159049,218.822386929384,204.505675102067,0.988386170023257
4-520min.tif,34904,662.642,52.6739928951078,0.0189847008938804,423.671384368554,371.180093972038,520,0.3436943682145,0.992944924897588,88.5202537719636,217.676231067649,204.415735216798,0.989507037496332
4-540min.tif,35492,669.374,53.0226749171614,0.0188598557421391,423.606249295616,370.814803335963,540,0.382135237345748,0.993505766431531,-89.3664693571415,221.38510350874,204.583393635283,0.986133291248634
4-560min.tif,35255,667.768,52.7952821938158,0.0189410863707276,425.270628279677,368.6487306765,560,0.408663939170107,0.993798449612403,-83.5030687902822,221.968751893183,202.587535193965,0.984243556110437
4-580min.tif,35293,668.266,52.8128020877914,0.0189348029354263,426.143512877908,368.563907857082,580,0.423827348237921,0.993581261788801,-87.4021025652454,222.916736935851,201.905273673211,0.983843325757594
4-600min.tif,35385,669.589,52.84585021558,0.018922961706938,425.624727992087,369.261127596439,600,0.401634725222342,0.992900836186093,89.0718061889708,222.040393339659,203.344581006374,0.982532010276393
4-620min.tif,35507,670.506,52.9555291078678,0.0188837693975836,425.496831610668,369.366040499057,620,0.360435568132551,0.992508735150245,-87.1707182256826,220.371337775099,205.558882808792,0.983237241966869
4-640min.tif,35145,666.744,52.7113854792844,0.0189712334613743,425.890909090909,371.138170436762,640,0.34628810943385,0.993779160186625,86.4265656364546,218.574967600587,205.051343905911,0.984174564651851
4-660min.tif,35368,669.243,52.8477697936325,0.018922274372314,426.139052250622,371.14657317349,660,0.370337952714561,0.993566873612945,82.9596109070172,220.414382490502,204.742278129934,0.983070942411756
4-680min.tif,35107,665.628,52.7426730846659,0.0189599794912695,426.202324322785,371.499586976956,680,0.376431660196015,0.994335400912,78.6693598290277,219.870334675116,203.697637783358,0.986394282306708
4-700min.tif,35486,670.367,52.935183265286,0.0188910274474441,425.550442428,370.606633601984,700,0.356435972404628,0.992948682075102,84.3816863120374,220.139727577146,205.680895510135,0.983061369949204
4-720min.tif,36365,678.529,53.5938773434886,0.0186588477932078,424.449113158257,370.450130620102,720,0.349186814895121,0.992765492765493,85.858372694696,222.47879403544,208.474450292986,0.983432005460436
4-740min.tif,36481,677.362,53.8574646939155,0.018567528302404,424.722184150654,371.696060963241,740,0.366164353660041,0.993545400076257,80.7650141736824,223.553926137185,208.028149643359,0.989955684529462
4-760min.tif,35732,673.286,53.0710574703766,0.0188426620396283,425.032855703571,372.433085189746,760,0.36329340490916,0.991784167869435,87.6180469738793,221.165885929902,206.054678860436,0.981351429693244
4-780min.tif,36445,677.908,53.7609823161845,0.0186008505967897,424.59497873508,370.975442447524,780,0.392351450667933,0.993674509910843,88.3159444019984,224.740764053541,206.72001200703,0.987393681042532
4-800min.tif,36804,682.853,53.8973981222899,0.0185537713292033,423.222013911531,371.895935224432,800,0.354318625656965,0.992610173148498,81.5188877991197,224.127700184952,209.587361215355,0.982796273893205
4-820min.tif,37282,687.981,54.190450026963,0.0184534359744649,422.375569980151,371.965237916421,820,0.347448317193432,0.993286087280865,74.4008152332874,225.282071740923,211.246803694323,0.980841619514603
4-840min.tif,37679,693.844,54.3047140279371,0.018414607606359,422.274503038828,371.317046630749,840,0.352395599514647,0.990457914936123,81.7383702158318,226.755295309806,212.209199824123,0.974679047681376
4-860min.tif,37787,692.811,54.5415705004684,0.0183346388969752,423.412046471009,371.46706539286,860,0.364218651883563,0.991654638498885,83.1017406893727,227.54467148003,211.915416869567,0.980376660274048
4-880min.tif,37899,694.846,54.5430210435118,0.018334151296868,423.780548299427,370.720362014829,880,0.381055929105617,0.990823529411765,-89.969030636299,228.719407027306,211.462982508119,0.977557269020545
4-900min.tif,37945,694.532,54.6339117564058,0.0183036500197654,425.541968638819,368.4002371854,900,0.462412801555407,0.992493199414103,87.9180671119157,233.606646225061,207.130781480194,0.979624980645285
4-920min.tif,38799,703.372,55.1614224052137,0.0181286115621537,424.357973143638,367.944947034717,920,0.45105142022318,0.990402042118698,-86.9258717639722,235.544845595445,210.223295199912,0.976763343835347
4-940min.tif,37677,691.001,54.525246707313,0.0183401279295061,425.52727127956,369.677389388752,940,0.436323033486106,0.993565570528203,82.3379165993341,231.123984952242,207.963071784803,0.982627223567679
4-960min.tif,37824,692.937,54.5850488572554,0.0183200348984772,425.304806472081,369.891761844332,960,0.429244546423892,0.993225145738144,78.3871359461909,231.109103979614,208.735040542917,0.980981379103993
4-980min.tif,37759,690.382,54.6929091430541,0.0182839058237771,426.212796949072,369.727614608438,980,0.457198929938483,0.994285864756688,76.8849524868808,232.624369812577,206.887846485646,0.98652448485732
4-1000min.tif,38904,702.738,55.3606038096702,0.0180633867982727,425.824928027966,369.100966481596,1000,0.484195616773258,0.993285163530523,77.4796512771063,238.035899239196,208.271836408978,0.981166852732306
4-1020min.tif,37524,690.754,54.3232467709199,0.0184083253384501,427.029874213836,369.978840208933,1020,0.514462040356361,0.992540866529122,72.7878100261853,236.171852564832,202.520470144374,0.979333776460024
4-1040min.tif,37708,690.679,54.5955501759862,0.0183165110851809,427.839689190623,369.669088787525,1040,0.533665272998074,0.993989877688739,73.7258151003652,238.35401455838,201.574987652336,0.984348743459134
4-1060min.tif,37970,694.937,54.6380463265015,0.01830226494601,427.160389781406,370.293494864367,1060,0.52146482491074,0.993199058331154,70.1718171333651,238.144561014982,203.202271520317,0.979133299874553
4-1080min.tif,38534,698.842,55.1397883927984,0.0181357242954274,427.560050864172,370.711968651061,1080,0.480448698288573,0.993835916746189,65.1344775905287,236.634577930286,207.533927748076,0.982652659661242
4-1100min.tif,37586,691.538,54.3513154736255,0.0183988187090938,427.338157824722,370.646676954185,1100,0.464990243565537,0.992605503618021,69.060483743724,232.666216300075,205.983078423118,0.978738994277829
4-1120min.tif,37742,690.57,54.6534022618996,0.0182971225690212,426.832123363892,371.569816119972,1120,0.446130757895222,0.993812044131975,66.5284638674414,231.87352699945,207.519338241322,0.985545933129262
4-1140min.tif,37739,690.911,54.6220859126573,0.01830761281433,427.779326426243,371.246826889955,1140,0.482526449599576,0.993497604380561,64.7271560104533,234.337627096016,205.251968702358,0.984499478455569
