Name,Area,Peri,APRatio,Circularity,PARatio,Centroid_1,Centroid_2,t_min,Eccentricity,Solidity,Orientation,MajorAxisLength,MinorAxisLength,repRatio,relative_repRatio,nor_area
8-1380min.tif,48960,792.004,61.8178696067192,0.97310109445482,0.0161765522875817,644.90510620915,577.824387254902,1380,0.616165086621232,0.994859081949891,26.879111408516,281.495218917296,221.710428297678,2.04248366013072e-05,48960,1.22848396647764
8-1400min.tif,49025,790.053,62.0527989894349,0.979192270490401,0.0161153085160632,644.112901580826,577.756124426313,1400,0.598386504946793,0.99496681752684,26.5006543447772,279.202731469489,223.699345585091,2.03977562468129e-05,49025,1.23011491945601
8-1420min.tif,49824,798.803,62.3733260891609,0.973553288654869,0.0160324943802184,644.467726396917,578.104989563263,1420,0.619847331777212,0.995007389064185,23.0859180577152,284.480615043928,223.238318282355,2.00706486833654e-05,49824,1.25016309529784
8-1440min.tif,49838,799.828,62.3108968428212,0.971342230799311,0.0160485573257354,644.255608170472,578.093181909386,1440,0.616028662212004,0.9948300297423,25.0891716485123,284.073746639832,223.771633557197,2.00650106344556e-05,49838,1.25051437747779
8-1460min.tif,50803,806.875,62.9626646010844,0.972996756293936,0.0158824282030589,644.316300218491,576.422455366809,1460,0.614776340381779,0.995454100127364,24.4858749936393,286.634241103447,226.068855038254,1.96838769364014e-05,50803,1.27472775631053
8-1480min.tif,50544,805.536,62.7457990704326,0.971244681056882,0.0159373219373219,643.540163026274,576.63071779044,1480,0.612279151901455,0.994843128764319,25.3137187517216,285.492078465313,225.721931849195,1.97847420069642e-05,50544,1.26822903598133
8-1500min.tif,51635,814.93,63.361270293154,0.969552702158599,0.015782511862109,645.394984022465,575.330725283238,1500,0.617199225685265,0.994855689568803,27.1079804813566,289.296037667882,227.62012187528,1.93667086278687e-05,51635,1.29560395443368
8-1520min.tif,51282,812.043,63.151828166735,0.969756932504283,0.0158348543348543,644.606372606373,574.996840996841,1520,0.604022759815854,0.994434640966472,28.7635679815079,286.415064590713,228.26337392509,1.95000195000195e-05,51282,1.28674662518191
8-1540min.tif,50575,805.138,62.8153186161875,0.972797683200805,0.0159196836381611,644.470627780524,573.868274839347,1540,0.612565994112886,0.994396382225718,31.2711139778474,285.587506332858,225.733918945087,1.97726149283243e-05,50575,1.26900687509409
8-1560min.tif,51357,810.397,63.3726432847111,0.975109058682514,0.0157796794984131,644.823023151664,574.551434079093,1560,0.604615636517385,0.995117130733012,31.3760687880507,286.627404684383,228.303708594335,1.94715423408688e-05,51357,1.28862849400311
8-1580min.tif,51417,810.263,63.4571737818461,0.976569951442556,0.015758659587296,644.298481047124,574.663496508937,1580,0.587412593182898,0.99498800216735,29.3757886090369,284.636920208318,230.353134573793,1.9448820429041e-05,51417,1.29013398906007
8-1600min.tif,51583,812.893,63.4560760149245,0.973417885734827,0.0157589322063471,644.390496869124,574.720935191827,1600,0.592656277859099,0.994735421166307,28.6178680180169,285.786490391015,230.188295869105,1.9386231898106e-05,51583,1.29429919205099
8-1620min.tif,51644,812.935,63.5278343286979,0.974468699648334,0.0157411315932151,643.782278677097,574.554294787391,1620,0.573341075520225,0.994818253616628,28.7564334151939,283.543379828826,232.311853300379,1.93633335915111e-05,51644,1.29582977869223
8-1640min.tif,52011,815.548,63.7742965466165,0.975139005988621,0.0156802983984157,643.780892503509,574.568495126031,1640,0.593267306366839,0.994892689085275,26.7122649606679,286.997908464074,231.034903388065,1.92267020437984e-05,52011,1.30503839012395
8-1660min.tif,51656,812.588,63.5697302938266,0.975524547018533,0.0157307573176398,644.323679727428,574.459656187084,1660,0.582694557575637,0.994953580646404,25.9973229181409,284.682010101688,231.358575970205,1.9358835372464e-05,51656,1.29613087770362
8-1680min.tif,51646,811.158,63.669470066251,0.97876429904964,0.0157061147039461,643.870851566433,575.626592572513,1680,0.576083617686338,0.995451216221426,26.6536002019726,283.762992961953,231.945250369059,1.93625837431747e-05,51646,1.29587996186079
8-1700min.tif,51819,813.159,63.7255444507163,0.97723422406511,0.0156922943321948,643.129373395859,574.713695748664,1700,0.562383144376044,0.994931167559472,31.2624768859069,282.662411261129,233.726982676222,1.92979409097049e-05,51819,1.30022080594169
8-1720min.tif,52722,818.593,64.4056325915321,0.981157213174932,0.0155265923144039,641.955483479382,574.625355639012,1720,0.537872425757136,0.995149021310331,28.7900169818046,282.319812319287,238.003011913517,1.89674139827776e-05,52722,1.3228785065489
8-1740min.tif,48445,783.156,61.8586846043445,0.984656908262697,0.0161658788316648,640.594426669419,578.934131489318,1740,0.535853853965448,0.995561126980539,30.2827663471096,270.3808303894,228.285442432219,2.0641965115079e-05,48445,1.21556180057209
8-1760min.tif,48094,780.105,61.6506752296165,0.98515311424695,0.0162204225059259,639.995300869131,579.668191458394,1760,0.524505471280163,0.995281652249493,27.9562680807904,268.239364159018,228.380892948423,2.07926144633426e-05,48094,1.20675465448888
8-1780min.tif,48034,778.244,61.7210026675438,0.988616419177817,0.016201940292293,639.120643710705,579.833305575218,1780,0.512778302622555,0.995378908759351,28.4998115770624,266.997270422611,229.222779915153,2.08185868343257e-05,48034,1.20524915943193
8-1800min.tif,48221,780.684,61.7676294121565,0.9862958312035,0.0161897098774393,639.203293171025,579.829368947139,1800,0.514859417296149,0.995478943022296,27.6513412850741,267.705340265718,229.496994835884,2.07378528027208e-05,48221,1.20994128569278
8-1820min.tif,49008,786.364,62.3222833191753,0.98802156071843,0.0160456252040483,639.842168625531,579.078272935031,1820,0.502248056336275,0.995167120172197,26.4475553679441,268.704359395135,232.35499874046,2.04048318641854e-05,49008,1.22968836252321
8-1840min.tif,48898,785.802,62.2268714001746,0.987208880350673,0.0160702278211788,640.223996891488,578.237024009162,1840,0.505422076212956,0.995196808727154,27.1775390512805,268.668775453606,231.826831567611,2.04507341813571e-05,48898,1.22692828825212
8-1860min.tif,49659,791.848,62.7127933643831,0.987381412292151,0.0159457097404297,640.998207777039,577.73446907912,1860,0.502609600714419,0.995369813589898,26.7130740908988,270.542155077642,233.88734500622,2.01373366358565e-05,49659,1.2460229838912
8-1880min.tif,49308,789.466,62.4574079187704,0.986304000824208,0.0160109110083556,639.436562018334,578.791210351261,1880,0.477980410072708,0.994915254237288,26.1286620201102,267.473608029992,234.940925652249,2.02806846759147e-05,49308,1.237215837808
