Name,Area,Peri,APRatio,PARatio,Centroid_1,Centroid_2,t_min,Eccentricity,Solidity,Orientation,MajorAxisLength,MinorAxisLength,Circularity
1-0min.tif,38407,713.61,53.8207143958184,0.0185802067331476,445.594058374775,616.260759757336,0,0.43962616459906,0.989463107996702,70.8832562010425,235.391715110105,211.424330248612,0.93946999952636
1-20min.tif,38166,709.037,53.8279384573725,0.0185777131478279,443.176806581774,603.972855421055,20,0.37971926621867,0.981913607244848,70.943907565835,231.150549118066,213.837781376653,0.94560264818638
1-40min.tif,40249,731.12,55.0511543932597,0.018164923352133,441.747223533504,591.951626127357,40,0.33939102643449,0.9797711781889,67.2802246330414,235.307191924764,221.340622997373,0.938130670622702
1-60min.tif,41079,744.18,55.2003547528824,0.0181158256043234,441.005306847781,580.828866330729,60,0.286636962112468,0.973920671424168,76.969548091997,235.399276831883,225.521752451148,0.924303644702717
1-80min.tif,41996,742.766,56.5400139478651,0.0176865891989713,437.080817220688,567.657943613678,80,0.226650789790632,0.98082537309947,32.0163368310987,235.981379131951,229.840220426181,0.94852271402415
1-100min.tif,43452,753.956,57.632010356042,0.0173514682868453,440.203005615392,555.039791033784,100,0.2721391766191,0.982410128871806,14.1770189205313,241.264018581168,232.158208170945,0.952611684966304
1-120min.tif,43458,753.054,57.7090089156953,0.01732831699572,438.987528188136,551.715357356528,120,0.384328282043686,0.984772263766145,7.69288338104133,246.235624179142,227.323865618551,0.95501746957103
1-140min.tif,42791,742.566,57.6258541328313,0.0173533219602253,439.478418359001,550.704821107242,140,0.461834637825445,0.987811352985988,12.8347356333712,248.873266737231,220.742137429874,0.96699709586885
1-160min.tif,43340,745.536,58.132672332389,0.0172020304568528,439.838094139363,549.905514536225,160,0.434202134453826,0.990538007953559,15.8909871288127,248.517570379484,223.868471336255,0.971648312079109
1-180min.tif,43142,744.022,57.984844534167,0.0172458856798479,440.804737842474,548.247160539613,180,0.468313498526708,0.991770114942529,17.1164959050041,250.272658496057,221.131504054264,0.971133051486187
1-200min.tif,43559,747.86,58.2448586633862,0.0171688973576069,441.598865906013,548.040404967974,200,0.490421998804355,0.993137254901961,19.9215846500151,253.08576256066,220.560468707581,0.970523484772946
1-220min.tif,43651,746.826,58.4486881817184,0.0171090238482509,442.632287920093,548.567524226249,220,0.49411879535315,0.992248590652846,20.5325594116176,253.456799274503,220.353920958536,0.975256979376527
1-240min.tif,41803,730.344,57.2374114116088,0.0174710905915843,442.057723129919,548.639164653255,240,0.479940893265332,0.994031483330955,19.9506189657465,246.890092769259,216.596882271449,0.976414316823397
1-260min.tif,43386,741.724,58.4934557867886,0.0170959295625317,444.326049877841,550.963744064906,260,0.47780777719222,0.994316358802768,23.9679646692921,251.057581028095,220.545150996766,0.982660839075418
1-280min.tif,43032,739.581,58.1842962434135,0.0171867679866146,444.403234802008,551.819041643428,280,0.476852814933461,0.994246898177029,21.2117749516405,249.988345093436,219.735545153211,0.98027544866137
1-300min.tif,43862,748.935,58.5658301454732,0.0170748027905704,443.573138479777,552.952008572341,300,0.500765925945804,0.994242451718197,19.0331649647379,254.563330369079,220.345626125736,0.974482738034094
1-320min.tif,44396,755.79,58.7411847206234,0.0170238309757636,442.145215785206,553.096427606091,320,0.554738795552674,0.994289041678798,18.287578302652,261.317390982057,217.422487293899,0.968608872512314
1-340min.tif,44868,760.14,59.0259689004657,0.0169416956405456,440.997102612107,553.097775697602,340,0.530051978045938,0.994591239581486,18.5542229700256,260.603772607778,220.982917891336,0.967780789642696
1-360min.tif,44532,757.998,58.7494953812543,0.0170214227970897,440.6925132489,552.173560585646,360,0.534395889617174,0.994084425296337,18.8611163552427,260.254183961382,219.975764736772,0.965947310134587
